,Rooms,Bedroom2,Bathroom,BuildingArea,Landsize,Regionname,Price
7765,3,3,2,148.0,500,Northern Metropolitan,1250000.0
7766,3,3,1,120.0,160,Northern Metropolitan,710000.0
7767,5,5,3,108.0,635,Northern Metropolitan,1790000.0
7768,2,2,1,81.0,136,Northern Metropolitan,650000.0
7769,3,3,2,112.0,531,Northern Metropolitan,720000.0
7770,3,3,2,112.0,531,Northern Metropolitan,720000.0
7771,4,4,2,151.96764988779805,456,Northern Metropolitan,1240000.0
7772,3,3,1,151.96764988779805,592,Northern Metropolitan,875000.0
7773,3,3,1,151.96764988779805,560,Northern Metropolitan,887000.0
7774,4,4,1,151.96764988779805,545,Northern Metropolitan,770000.0
7775,2,2,1,151.96764988779805,0,Northern Metropolitan,330000.0
7776,2,2,1,63.0,0,Northern Metropolitan,535000.0
7777,3,3,1,151.96764988779805,125,Northern Metropolitan,1308000.0
7778,2,2,1,98.0,15900,Northern Metropolitan,945000.0
7779,1,1,1,151.96764988779805,0,Northern Metropolitan,550000.0
7780,3,3,1,151.96764988779805,168,Northern Metropolitan,1309000.0
7781,3,3,1,151.96764988779805,209,Northern Metropolitan,1300000.0
7782,2,2,1,100.0,112,Northern Metropolitan,888000.0
7783,3,3,2,148.0,0,Northern Metropolitan,1000000.0
7784,3,3,1,147.0,117,Northern Metropolitan,1350000.0
7785,2,2,1,151.96764988779805,117,Northern Metropolitan,855000.0
7786,4,4,2,151.96764988779805,656,Eastern Metropolitan,1480000.0
7787,4,4,2,185.0,872,Eastern Metropolitan,1300000.0
7788,4,4,2,150.0,664,Eastern Metropolitan,1400000.0
7789,3,3,2,151.96764988779805,980,Eastern Metropolitan,1542000.0
7790,4,4,3,170.0,661,Eastern Metropolitan,1100000.0
7791,2,2,1,151.96764988779805,261,Eastern Metropolitan,782000.0
7792,4,4,3,151.96764988779805,242,Eastern Metropolitan,1090000.0
7793,3,3,2,151.96764988779805,820,Eastern Metropolitan,1700000.0
7794,3,3,1,120.0,814,Eastern Metropolitan,1355000.0
7795,4,4,2,151.96764988779805,814,Eastern Metropolitan,1880000.0
7796,4,4,3,151.96764988779805,647,Eastern Metropolitan,1545000.0
7797,4,4,2,151.96764988779805,1033,Eastern Metropolitan,1955000.0
7798,2,2,1,151.96764988779805,921,Western Metropolitan,440000.0
7799,3,3,2,151.96764988779805,763,Western Metropolitan,1700000.0
7800,3,3,1,151.96764988779805,363,Western Metropolitan,1070000.0
7801,2,2,1,151.96764988779805,342,Western Metropolitan,745000.0
7802,4,4,2,151.96764988779805,267,Western Metropolitan,1400000.0
7803,3,3,2,151.96764988779805,359,Western Metropolitan,1400000.0
7804,5,5,3,40.0,900,Western Metropolitan,2020000.0
7805,1,1,1,50.0,0,Western Metropolitan,325000.0
7806,3,3,1,151.96764988779805,578,Western Metropolitan,1400000.0
7807,2,2,1,151.96764988779805,251,Western Metropolitan,700000.0
7808,5,5,2,196.0,697,Western Metropolitan,1652000.0
7809,3,3,1,135.0,387,Western Metropolitan,1131000.0
7810,5,5,3,151.96764988779805,695,Western Metropolitan,1607500.0
7811,2,2,1,74.0,0,Western Metropolitan,450000.0
7812,1,1,1,45.0,845,Western Metropolitan,310000.0
7813,3,3,1,151.96764988779805,476,Western Metropolitan,1400000.0
7814,4,4,2,151.96764988779805,639,Western Metropolitan,1720000.0
7815,3,3,3,151.96764988779805,309,Western Metropolitan,983000.0
7816,1,1,1,151.96764988779805,0,Western Metropolitan,330000.0
7817,4,4,2,151.96764988779805,230,Western Metropolitan,1162500.0
7818,2,2,1,151.96764988779805,179,Western Metropolitan,707000.0
7819,3,3,1,120.0,227,Western Metropolitan,700000.0
7820,2,2,2,151.96764988779805,0,Western Metropolitan,510000.0
7821,2,2,1,75.0,0,Western Metropolitan,610000.0
7822,3,3,2,159.0,411,Western Metropolitan,960000.0
7823,1,1,1,151.96764988779805,46,Western Metropolitan,350000.0
7824,1,1,1,53.0,62,Western Metropolitan,426500.0
7825,2,2,1,87.0,0,Northern Metropolitan,676000.0
7826,3,3,1,150.0,574,Northern Metropolitan,1500000.0
7827,3,3,1,151.96764988779805,650,Northern Metropolitan,700000.0
7828,3,3,1,88.0,585,Northern Metropolitan,660000.0
7829,3,3,1,128.0,578,Northern Metropolitan,741000.0
7830,2,2,1,151.96764988779805,689,Northern Metropolitan,949500.0
7831,3,3,2,205.0,207,Northern Metropolitan,532000.0
7832,3,3,1,151.96764988779805,602,Northern Metropolitan,698000.0
7833,3,3,2,151.96764988779805,577,Northern Metropolitan,687000.0
7834,3,3,1,151.96764988779805,585,Northern Metropolitan,670000.0
7835,3,3,1,120.0,1069,Northern Metropolitan,1000000.0
7836,2,2,1,151.96764988779805,196,Northern Metropolitan,445000.0
7837,3,3,1,151.96764988779805,638,Northern Metropolitan,730000.0
7838,2,2,1,151.96764988779805,606,Northern Metropolitan,725000.0
7839,3,3,1,151.96764988779805,540,Northern Metropolitan,668000.0
7840,2,2,1,67.0,0,Northern Metropolitan,328000.0
7841,3,3,3,103.0,247,Northern Metropolitan,543500.0
7842,2,2,1,151.96764988779805,204,Northern Metropolitan,1200000.0
7843,1,1,1,32.0,0,Northern Metropolitan,330000.0
7844,2,2,1,119.0,160,Northern Metropolitan,846000.0
7845,2,2,1,151.96764988779805,176,Northern Metropolitan,1345000.0
7846,2,2,2,151.96764988779805,182,Northern Metropolitan,1802500.0
7847,2,2,1,151.96764988779805,138,Northern Metropolitan,1520000.0
7848,3,3,1,151.96764988779805,204,Northern Metropolitan,1625000.0
7849,3,3,1,151.96764988779805,340,Northern Metropolitan,2555000.0
7850,2,2,1,85.2,192,Northern Metropolitan,1055000.0
7851,1,1,1,151.96764988779805,138,Northern Metropolitan,950000.0
7852,2,2,1,151.96764988779805,186,Northern Metropolitan,1100000.0
7853,3,3,2,140.0,226,Northern Metropolitan,1250000.0
7854,2,2,1,103.0,274,Northern Metropolitan,953000.0
7855,2,2,1,96.0,0,Northern Metropolitan,603000.0
7856,3,3,1,110.0,320,Northern Metropolitan,940000.0
7857,5,5,1,200.0,432,Northern Metropolitan,1550000.0
7858,2,2,1,72.9,0,Northern Metropolitan,500000.0
7859,2,2,1,62.0,0,Northern Metropolitan,450000.0
7860,2,2,1,55.0,472,Northern Metropolitan,390000.0
7861,3,3,1,151.96764988779805,251,Northern Metropolitan,1205000.0
7862,3,3,1,132.0,180,Northern Metropolitan,1085000.0
7863,2,2,1,75.0,209,Northern Metropolitan,1060000.0
7864,3,3,1,136.0,143,Northern Metropolitan,917000.0
7865,2,2,1,151.96764988779805,1783,Western Metropolitan,392500.0
7866,3,3,1,151.96764988779805,482,Western Metropolitan,1320000.0
7867,2,2,1,99.5,267,Western Metropolitan,885000.0
7868,2,2,2,70.0,0,Western Metropolitan,485000.0
7869,3,3,1,3.0,219,Western Metropolitan,760000.0
7870,3,3,2,151.96764988779805,487,Western Metropolitan,1375000.0
7871,3,3,1,151.96764988779805,452,Western Metropolitan,1270000.0
7872,3,3,1,101.0,267,Western Metropolitan,871000.0
7873,2,2,1,151.96764988779805,761,Western Metropolitan,360000.0
7874,1,1,1,151.96764988779805,0,Western Metropolitan,315000.0
7875,3,3,1,151.96764988779805,210,Western Metropolitan,831000.0
7876,2,2,1,80.0,172,Western Metropolitan,882000.0
7877,3,3,1,106.0,272,Western Metropolitan,895000.0
7878,1,1,1,44.0,1162,Southern Metropolitan,260000.0
7879,2,2,2,151.96764988779805,0,Southern Metropolitan,575000.0
7880,3,3,2,184.0,269,Southern Metropolitan,1452000.0
7881,2,2,2,151.96764988779805,2696,Southern Metropolitan,721000.0
7882,3,3,1,138.0,732,Southern Metropolitan,1800000.0
7883,3,3,2,131.0,0,Southern Metropolitan,1253000.0
7884,5,5,2,151.96764988779805,794,Southern Metropolitan,1950000.0
7885,3,3,1,151.96764988779805,715,Southern Metropolitan,2085000.0
7886,4,4,3,160.0,622,Southern Metropolitan,1760000.0
7887,2,2,1,151.96764988779805,0,Southern Metropolitan,710000.0
7888,4,4,2,151.96764988779805,586,Southern Metropolitan,2340000.0
7889,3,3,3,265.0,662,Southern Metropolitan,3310000.0
7890,3,3,1,102.0,453,Southern Metropolitan,1601000.0
7891,2,2,1,151.96764988779805,97,Southern Metropolitan,797000.0
7892,2,2,1,97.0,157,Southern Metropolitan,910000.0
7893,3,3,2,151.96764988779805,184,Southern Metropolitan,1315000.0
7894,3,3,1,151.96764988779805,697,Northern Metropolitan,683000.0
7895,3,3,1,151.96764988779805,1011,Northern Metropolitan,1158000.0
7896,4,4,1,151.96764988779805,677,Northern Metropolitan,793000.0
7897,3,3,1,101.0,742,Northern Metropolitan,780000.0
7898,2,2,2,82.0,1137,Northern Metropolitan,420000.0
7899,3,3,1,148.0,697,Northern Metropolitan,895000.0
7900,3,3,1,145.0,751,Northern Metropolitan,885000.0
7901,3,3,1,84.0,663,Northern Metropolitan,597500.0
7902,3,3,1,151.96764988779805,650,Northern Metropolitan,690000.0
7903,3,3,1,107.4,738,Northern Metropolitan,822000.0
7904,3,3,1,151.96764988779805,587,Northern Metropolitan,710000.0
7905,3,3,2,151.96764988779805,563,Northern Metropolitan,730000.0
7906,3,3,1,151.96764988779805,702,Northern Metropolitan,901000.0
7907,3,3,1,151.96764988779805,674,Northern Metropolitan,643000.0
7908,5,5,1,152.0,227,Northern Metropolitan,645000.0
7909,3,3,1,142.6,258,Northern Metropolitan,595000.0
7910,3,3,1,151.96764988779805,697,Northern Metropolitan,820000.0
7911,4,4,3,271.0,715,Northern Metropolitan,1050000.0
7912,3,3,1,151.96764988779805,694,Northern Metropolitan,621000.0
7913,3,3,1,110.0,694,Northern Metropolitan,705000.0
7914,3,3,2,118.0,0,Northern Metropolitan,590000.0
7915,3,3,2,133.0,243,Northern Metropolitan,680000.0
7916,3,3,1,176.0,666,Northern Metropolitan,935000.0
7917,3,3,2,151.96764988779805,300,Northern Metropolitan,720000.0
7918,3,3,1,151.96764988779805,585,Northern Metropolitan,725000.0
7919,3,3,1,145.0,605,Northern Metropolitan,740000.0
7920,4,4,3,530.0,530,Northern Metropolitan,880000.0
7921,3,3,2,151.96764988779805,240,Northern Metropolitan,630000.0
7922,3,3,1,151.96764988779805,681,Southern Metropolitan,1615000.0
7923,3,3,2,151.96764988779805,766,Southern Metropolitan,2513000.0
7924,4,4,2,151.96764988779805,351,Southern Metropolitan,1910000.0
7925,3,3,2,151.96764988779805,699,Southern Metropolitan,1620000.0
7926,2,2,1,151.96764988779805,650,Southern Metropolitan,1789000.0
7927,2,2,2,92.0,516,Southern Metropolitan,837000.0
7928,4,4,3,317.0,684,Southern Metropolitan,2500000.0
7929,2,2,1,151.96764988779805,136,Southern Metropolitan,665000.0
7930,3,3,1,151.96764988779805,611,Southern Metropolitan,1560000.0
7931,2,2,1,90.0,90,Southern Metropolitan,860000.0
7932,3,3,1,151.96764988779805,251,Southern Metropolitan,1475000.0
7933,2,2,1,151.96764988779805,171,Southern Metropolitan,840000.0
7934,3,3,1,132.0,338,Southern Metropolitan,1700000.0
7935,1,1,1,51.0,0,Southern Metropolitan,440000.0
7936,2,2,1,151.96764988779805,1063,Southern Metropolitan,580000.0
7937,1,1,1,50.0,918,Southern Metropolitan,535000.0
7938,2,2,1,78.0,2679,Southern Metropolitan,635000.0
7939,1,1,1,55.0,0,Southern Metropolitan,317500.0
7940,1,1,1,151.96764988779805,322,Southern Metropolitan,160000.0
7941,1,1,1,77.5,6494,Southern Metropolitan,360000.0
7942,1,1,1,151.96764988779805,0,Southern Metropolitan,300000.0
7943,2,2,1,106.0,221,Southern Metropolitan,1800000.0
7944,1,1,1,30.0,479,Southern Metropolitan,275000.0
7945,3,3,2,151.96764988779805,126,Southern Metropolitan,1300000.0
7946,3,3,1,134.0,269,Southern Metropolitan,1525000.0
7947,2,2,1,151.96764988779805,201,Southern Metropolitan,1620000.0
7948,3,3,2,151.96764988779805,254,Southern Metropolitan,1985000.0
7949,3,3,1,151.96764988779805,368,Southern Metropolitan,1750000.0
7950,4,4,1,151.96764988779805,383,Southern Metropolitan,2100000.0
7951,2,2,1,82.3,0,Southern Metropolitan,560000.0
7952,5,5,3,151.96764988779805,858,Southern Metropolitan,3750000.0
7953,3,3,1,151.96764988779805,0,Southern Metropolitan,780000.0
7954,2,2,1,151.96764988779805,710,Southern Metropolitan,500000.0
7955,3,3,2,187.0,0,Southern Metropolitan,1264000.0
7956,2,2,2,151.96764988779805,0,Southern Metropolitan,1462000.0
7957,1,1,1,151.96764988779805,2306,Southern Metropolitan,440000.0
7958,3,3,1,151.96764988779805,305,Southern Metropolitan,1575000.0
7959,2,2,1,151.96764988779805,325,Southern Metropolitan,1320000.0
7960,4,4,3,310.0,667,Southern Metropolitan,3600000.0
7961,4,4,2,278.0,729,Southern Metropolitan,2425000.0
7962,3,3,2,151.96764988779805,224,Southern Metropolitan,1890000.0
7963,1,1,1,151.96764988779805,71,Southern Metropolitan,400500.0
7964,3,3,2,185.0,185,Southern Metropolitan,1405000.0
7965,3,3,2,126.0,271,Southern Metropolitan,2102000.0
7966,2,2,1,151.96764988779805,1536,Southern Metropolitan,435000.0
7967,1,1,1,151.96764988779805,0,Southern Metropolitan,375000.0
7968,2,2,1,64.0,0,Southern Metropolitan,555000.0
7969,2,2,1,151.96764988779805,0,Southern Metropolitan,532000.0
7970,4,4,3,151.96764988779805,952,Eastern Metropolitan,1450000.0
7971,3,3,2,151.96764988779805,600,Eastern Metropolitan,1340000.0
7972,2,2,1,151.96764988779805,86,Eastern Metropolitan,630000.0
7973,3,3,2,171.0,330,Eastern Metropolitan,1271000.0
7974,4,4,3,151.96764988779805,152,Eastern Metropolitan,610000.0
7975,2,2,1,151.96764988779805,733,Eastern Metropolitan,910000.0
7976,2,2,1,84.0,263,Eastern Metropolitan,665000.0
7977,3,3,1,91.0,192,Eastern Metropolitan,575000.0
7978,4,4,1,113.0,374,Eastern Metropolitan,706000.0
7979,2,2,1,151.96764988779805,433,Eastern Metropolitan,780000.0
7980,3,3,2,151.96764988779805,200,Eastern Metropolitan,601000.0
7981,3,3,1,151.96764988779805,592,Eastern Metropolitan,805000.0
7982,2,2,1,151.96764988779805,563,Eastern Metropolitan,690000.0
7983,2,2,1,151.96764988779805,341,Eastern Metropolitan,682000.0
7984,3,3,1,95.0,317,Eastern Metropolitan,657000.0
7985,3,3,2,123.0,0,Eastern Metropolitan,630000.0
7986,3,3,1,151.96764988779805,689,Eastern Metropolitan,880000.0
7987,3,3,1,151.96764988779805,489,Eastern Metropolitan,687000.0
7988,2,2,1,81.0,465,Eastern Metropolitan,650000.0
7989,3,3,1,99.0,658,Eastern Metropolitan,855000.0
7990,2,2,1,74.0,391,Eastern Metropolitan,613000.0
7991,3,3,1,200.0,476,Eastern Metropolitan,640000.0
7992,1,1,1,151.96764988779805,290,Eastern Metropolitan,442000.0
7993,3,3,2,151.96764988779805,747,Eastern Metropolitan,810000.0
7994,3,3,1,151.96764988779805,695,Eastern Metropolitan,950000.0
7995,4,4,1,151.96764988779805,585,Eastern Metropolitan,725000.0
7996,3,3,2,151.96764988779805,246,Southern Metropolitan,998000.0
7997,4,4,4,255.79,370,Southern Metropolitan,1340000.0
7998,4,4,3,151.96764988779805,695,Southern Metropolitan,2190000.0
7999,2,2,1,151.96764988779805,387,Southern Metropolitan,980000.0
8000,2,2,1,151.96764988779805,795,Southern Metropolitan,720000.0
8001,3,3,2,151.96764988779805,377,Eastern Metropolitan,990000.0
8002,4,4,2,252.0,449,Eastern Metropolitan,1410000.0
8003,3,3,1,151.96764988779805,459,Eastern Metropolitan,970000.0
8004,4,4,2,185.0,589,Eastern Metropolitan,1650000.0
8005,4,4,2,151.96764988779805,1250,Eastern Metropolitan,3020000.0
8006,5,5,2,151.96764988779805,633,Eastern Metropolitan,1689000.0
8007,2,2,1,151.96764988779805,1465,Eastern Metropolitan,690000.0
8008,3,3,2,215.0,618,Eastern Metropolitan,1851000.0
8009,3,3,2,151.96764988779805,366,Eastern Metropolitan,1110000.0
8010,3,3,0,151.96764988779805,219,Eastern Metropolitan,1060000.0
8011,2,2,1,151.96764988779805,1003,Eastern Metropolitan,2100000.0
8012,5,5,3,325.0,737,Eastern Metropolitan,2325000.0
8013,3,3,2,240.0,1132,Eastern Metropolitan,2400000.0
8014,3,3,1,151.96764988779805,792,Eastern Metropolitan,1740000.0
8015,4,4,2,198.0,658,Western Metropolitan,646000.0
8016,3,3,1,151.96764988779805,557,Western Metropolitan,570000.0
8017,3,3,2,176.0,573,Western Metropolitan,843000.0
8018,3,3,2,126.0,700,Western Metropolitan,835000.0
8019,3,3,2,115.0,162,Western Metropolitan,635000.0
8020,2,2,1,151.96764988779805,220,Western Metropolitan,490000.0
8021,3,3,1,134.0,535,Western Metropolitan,745000.0
8022,3,3,1,111.0,703,Western Metropolitan,941000.0
8023,3,3,1,151.96764988779805,546,Western Metropolitan,738000.0
8024,3,3,1,151.96764988779805,660,Western Metropolitan,912000.0
8025,3,3,2,151.96764988779805,224,Western Metropolitan,745000.0
8026,2,2,2,151.96764988779805,55,Western Metropolitan,570000.0
8027,4,4,2,151.96764988779805,814,Western Metropolitan,885000.0
8028,5,5,5,424.0,609,Southern Metropolitan,3800000.0
8029,2,2,1,151.96764988779805,0,Southern Metropolitan,700000.0
8030,3,3,2,102.0,0,Southern Metropolitan,752000.0
8031,3,3,1,3.0,111,Southern Metropolitan,690000.0
8032,1,1,1,151.96764988779805,0,Southern Metropolitan,468000.0
8033,4,4,2,186.36,320,Southern Metropolitan,2600000.0
8034,5,5,4,490.0,800,Southern Metropolitan,4515000.0
8035,5,5,5,151.96764988779805,811,Southern Metropolitan,3160000.0
8036,2,2,1,95.0,826,Southern Metropolitan,820000.0
8037,4,4,4,151.96764988779805,543,Southern Metropolitan,2150000.0
8038,3,3,1,151.96764988779805,813,Southern Metropolitan,1965000.0
8039,5,5,3,151.96764988779805,520,Southern Metropolitan,2425000.0
8040,2,2,1,151.96764988779805,0,Southern Metropolitan,643000.0
8041,3,3,2,147.2,247,Southern Metropolitan,835000.0
8042,2,2,1,151.96764988779805,964,Southern Metropolitan,736000.0
8043,2,2,1,70.0,838,Southern Metropolitan,590000.0
8044,3,3,2,120.0,422,Southern Metropolitan,1402000.0
8045,3,3,2,151.96764988779805,270,Southern Metropolitan,1205000.0
8046,3,3,1,105.0,276,Western Metropolitan,1190000.0
8047,4,4,1,145.0,318,Western Metropolitan,1205000.0
8048,3,3,1,168.0,555,Western Metropolitan,860000.0
8049,3,3,1,151.96764988779805,584,Western Metropolitan,760000.0
8050,3,3,1,151.96764988779805,625,Western Metropolitan,873000.0
8051,2,2,1,151.96764988779805,206,Western Metropolitan,640000.0
8052,3,3,3,151.96764988779805,2787,Western Metropolitan,680000.0
8053,3,3,2,151.96764988779805,260,Western Metropolitan,725000.0
8054,2,2,1,89.0,315,Western Metropolitan,472500.0
8055,3,3,2,128.0,159,Western Metropolitan,675000.0
8056,2,2,2,75.0,2787,Western Metropolitan,405000.0
8057,4,4,2,194.0,294,Western Metropolitan,838000.0
8058,3,3,1,88.0,660,Western Metropolitan,930000.0
8059,1,1,1,46.0,0,Southern Metropolitan,365000.0
8060,2,2,2,151.96764988779805,156,Southern Metropolitan,1000000.0
8061,1,1,1,151.96764988779805,4721,Southern Metropolitan,456000.0
8062,3,3,2,191.0,192,Southern Metropolitan,2250000.0
8063,3,3,1,151.96764988779805,360,Southern Metropolitan,2000000.0
8064,3,3,1,170.0,840,Southern Metropolitan,2250000.0
8065,4,4,2,214.0,709,Southern Metropolitan,3200000.0
8066,3,3,1,151.96764988779805,572,Southern Metropolitan,1380000.0
8067,1,1,1,151.96764988779805,2410,Southern Metropolitan,267500.0
8068,4,4,2,151.96764988779805,395,Southern Metropolitan,1290000.0
8069,3,3,2,196.0,711,Southern Metropolitan,2020000.0
8070,2,2,1,99.0,259,Southern Metropolitan,1211000.0
8071,4,4,2,178.0,230,Southern Metropolitan,1380000.0
8072,4,4,3,160.0,380,Southern Metropolitan,1715157.0
8073,4,4,3,225.98,274,Southern Metropolitan,1510000.0
8074,3,3,1,134.0,446,Southern Metropolitan,1220000.0
8075,4,4,2,151.96764988779805,559,Southern Metropolitan,1465000.0
8076,2,2,1,151.96764988779805,0,Western Metropolitan,431000.0
8077,5,5,3,274.0,601,Western Metropolitan,1620000.0
8078,4,4,3,205.0,224,Western Metropolitan,1190000.0
8079,1,1,1,151.96764988779805,0,Northern Metropolitan,432000.0
8080,4,4,2,213.0,0,Northern Metropolitan,1850000.0
8081,1,1,1,41.0,0,Northern Metropolitan,333000.0
8082,2,2,1,60.0,0,Northern Metropolitan,452000.0
8083,3,3,2,151.96764988779805,0,Northern Metropolitan,895000.0
8084,1,1,1,52.0,0,Northern Metropolitan,275000.0
8085,2,2,2,88.0,1136,Northern Metropolitan,683000.0
8086,2,2,1,66.0,0,Northern Metropolitan,640000.0
8087,4,4,2,151.96764988779805,609,Eastern Metropolitan,1865000.0
8088,4,4,2,271.0,719,Eastern Metropolitan,2100000.0
8089,2,2,1,151.96764988779805,0,Eastern Metropolitan,442500.0
8090,3,3,2,151.96764988779805,624,Eastern Metropolitan,1587000.0
8091,4,4,2,151.96764988779805,636,Eastern Metropolitan,2365000.0
8092,1,1,1,151.96764988779805,0,Western Metropolitan,296000.0
8093,4,4,2,151.96764988779805,508,Western Metropolitan,1531000.0
8094,2,2,1,70.0,0,Western Metropolitan,439000.0
8095,2,2,1,95.0,313,Western Metropolitan,1040000.0
8096,3,3,2,166.0,803,Western Metropolitan,1670000.0
8097,4,4,2,228.0,675,Western Metropolitan,1940000.0
8098,2,2,2,63.0,0,Western Metropolitan,560000.0
8099,2,2,1,151.96764988779805,428,Western Metropolitan,940000.0
8100,4,4,2,203.0,574,Western Metropolitan,1515000.0
8101,3,3,2,151.96764988779805,169,Western Metropolitan,1100000.0
8102,2,2,1,151.96764988779805,459,Western Metropolitan,1350000.0
8103,5,5,2,322.0,597,Western Metropolitan,2300000.0
